comune,year,month,t_mean
Strangolagalli,2017,5,17.88
Strangolagalli,2017,6,23.56
Strangolagalli,2017,7,24.96
Strangolagalli,2017,8,26.35
Strangolagalli,2017,9,18.7
Strangolagalli,2017,10,15.42
Strangolagalli,2017,11,10.29
Strangolagalli,2017,12,6.49
Strangolagalli,2018,1,8.7
Strangolagalli,2018,2,5.94
Strangolagalli,2018,3,9.6
Strangolagalli,2018,4,16.05
Strangolagalli,2018,5,18.29
Strangolagalli,2018,6,22.02
Strangolagalli,2018,7,25.35
Strangolagalli,2018,8,24.52
Strangolagalli,2018,9,21.42
Strangolagalli,2018,10,17.37
Strangolagalli,2018,11,11.94
Strangolagalli,2018,12,7.79
Strangolagalli,2019,1,4.59
Strangolagalli,2019,2,7.88
Strangolagalli,2019,3,11.47
Strangolagalli,2019,4,12.84
Strangolagalli,2019,5,13.99
Strangolagalli,2019,6,23.76
Strangolagalli,2019,7,25.42
Strangolagalli,2019,8,25.47
Strangolagalli,2019,9,21.24
Strangolagalli,2019,10,16.95
Strangolagalli,2019,11,12.58
Strangolagalli,2019,12,9.15
Strangolagalli,2020,1,6.92
Strangolagalli,2020,2,9.27
Strangolagalli,2020,3,9.76
Strangolagalli,2020,4,13.21
Strangolagalli,2020,5,18.02
Strangolagalli,2020,6,20.16
Strangolagalli,2020,7,24.69
Strangolagalli,2020,8,25.36
Strangolagalli,2020,9,21.36
Strangolagalli,2020,10,14.28
Strangolagalli,2020,11,12.11
Strangolagalli,2020,12,8.25
Strangolagalli,2021,1,6.28
Strangolagalli,2021,2,9.17
Strangolagalli,2021,3,9.08
Strangolagalli,2021,4,11.51
Strangolagalli,2021,5,16.57
Strangolagalli,2021,6,22.61
Strangolagalli,2021,7,25.35
Strangolagalli,2021,8,25.35
Strangolagalli,2021,9,21.61
Strangolagalli,2021,10,15.05
Strangolagalli,2021,11,12.63
Strangolagalli,2021,12,7.45
Strangolagalli,2022,1,6.36
Strangolagalli,2022,2,8.37
Strangolagalli,2022,3,8.48
Strangolagalli,2022,4,12.72
Strangolagalli,2022,5,19.18
Strangolagalli,2022,6,25.09
Strangolagalli,2022,7,27.08
Strangolagalli,2022,8,25.5
Strangolagalli,2022,9,20.46
Strangolagalli,2022,10,17.55
Strangolagalli,2022,11,12.13
Strangolagalli,2022,12,10.2
Strangolagalli,2023,1,7.21
Strangolagalli,2023,2,7.32
Strangolagalli,2023,3,10.95
Strangolagalli,2023,4,12.19
Strangolagalli,2023,5,17.07
Strangolagalli,2023,6,21.85
Strangolagalli,2023,7,26.29
Strangolagalli,2023,8,24.42
Strangolagalli,2023,9,21.91
Strangolagalli,2023,10,19.12
Strangolagalli,2023,11,12.53
Strangolagalli,2023,12,9.39
Strangolagalli,2024,1,8.85
Strangolagalli,2024,2,10.56
Strangolagalli,2024,3,12.25
Strangolagalli,2024,4,14.59
Strangolagalli,2024,5,18.06
Strangolagalli,2024,6,23.41
Strangolagalli,2024,7,27.61
Strangolagalli,2024,8,27.73
Strangolagalli,2024,9,20.64
Strangolagalli,2024,10,17.67
Strangolagalli,2024,11,11.7
Strangolagalli,2024,12,7.71
Strangolagalli,2025,1,8.71
Strangolagalli,2025,2,9.25
Strangolagalli,2025,3,11.71
Strangolagalli,2025,4,14.45
Strangolagalli,2025,5,17.41
Strangolagalli,2025,6,25.53
Strangolagalli,2025,7,25.86
Strangolagalli,2025,8,24.97
Strangolagalli,2025,9,21.55
Strangolagalli,2025,10,15.74
Strangolagalli,2025,11,11.49
Strangolagalli,2025,12,8.58
Strangolagalli,2026,1,8.15
Strangolagalli,2026,2,10.38
Strangolagalli,2026,3,11.04
Strangolagalli,2026,4,15.58
Strangolagalli,2026,5,18.34
Strangolagalli,2026,6,23.69
Terelle,2011,1,0.75
Terelle,2011,2,0.75
Terelle,2011,3,3.3
Terelle,2011,4,7.67
Terelle,2011,5,11.61
Terelle,2011,6,15.98
Terelle,2011,7,17.38
Terelle,2011,8,19.33
Terelle,2011,9,16.83
Terelle,2011,10,9.96
Terelle,2011,11,5.4
Terelle,2011,12,2.53
Terelle,2012,1,-0.06
Terelle,2012,2,-2.02
Terelle,2012,3,6.25
Terelle,2012,4,7.84
Terelle,2012,5,11.07
Terelle,2012,6,17.67
Terelle,2012,7,20.04
Terelle,2012,8,20.84
Terelle,2012,9,15.14
Terelle,2012,10,11.07
Terelle,2012,11,7.44
Terelle,2012,12,0.6
Terelle,2013,1,1.02
Terelle,2013,2,0.21
Terelle,2013,3,4.58
Terelle,2013,4,9.16
Terelle,2013,5,11.13
Terelle,2013,6,14.87
Terelle,2013,7,18.15
Terelle,2013,8,19.12
Terelle,2013,9,14.83
Terelle,2013,10,11.75
Terelle,2013,11,5.89
Terelle,2013,12,1.75
Terelle,2014,1,2.87
Terelle,2014,2,4.64
Terelle,2014,3,3.72
Terelle,2014,4,8.04
Terelle,2014,5,10.77
Terelle,2014,6,15.77
Terelle,2014,7,16.69
Terelle,2014,8,17.85
Terelle,2014,9,14.46
Terelle,2014,10,11.45
Terelle,2014,11,8.0
Terelle,2014,12,2.4
Terelle,2015,1,1.45
Terelle,2015,2,1.25
Terelle,2015,3,4.67
Terelle,2015,4,7.83
Terelle,2015,5,12.71
Terelle,2015,6,16.42
Terelle,2015,7,21.88
Terelle,2015,8,19.91
Terelle,2015,9,15.67
Terelle,2015,10,10.2
Terelle,2015,11,6.25
Terelle,2015,12,2.14
Terelle,2016,1,1.99
Terelle,2016,2,4.86
Terelle,2016,3,4.75
Terelle,2016,4,10.05
Terelle,2016,5,11.28
Terelle,2016,6,15.89
Terelle,2016,7,19.97
Terelle,2016,8,19.24
Terelle,2016,9,14.51
Terelle,2016,10,10.24
Terelle,2016,11,5.84
Terelle,2016,12,1.35
Terelle,2017,1,-1.86
Terelle,2017,2,3.89
Terelle,2017,3,6.02
Terelle,2017,4,7.41
Terelle,2017,5,12.19
Terelle,2017,6,17.76
Terelle,2017,7,19.26
Terelle,2017,8,20.77
Terelle,2017,9,13.05
Terelle,2017,10,9.83
Terelle,2017,11,4.78
Terelle,2017,12,0.88
Terelle,2018,1,3.11
Terelle,2018,2,0.47
Terelle,2018,3,4.12
Terelle,2018,4,10.74
Terelle,2018,5,12.85
Terelle,2018,6,16.45
Terelle,2018,7,19.88
Terelle,2018,8,18.78
Terelle,2018,9,15.71
Terelle,2018,10,11.87
Terelle,2018,11,6.38
Terelle,2018,12,2.22
Terelle,2019,1,-1.12
Terelle,2019,2,2.4
Terelle,2019,3,5.95
Terelle,2019,4,7.31
Terelle,2019,5,8.46
Terelle,2019,6,18.3
Terelle,2019,7,19.7
Terelle,2019,8,19.95
Terelle,2019,9,15.74
Terelle,2019,10,11.42
Terelle,2019,11,7.07
Terelle,2019,12,3.49
Terelle,2020,1,1.48
Terelle,2020,2,3.75
Terelle,2020,3,4.24
Terelle,2020,4,7.75
Terelle,2020,5,12.41
Terelle,2020,6,14.5
Terelle,2020,7,18.77
Terelle,2020,8,19.49
Terelle,2020,9,15.69
Terelle,2020,10,8.72
Terelle,2020,11,6.66
Terelle,2020,12,2.76
Terelle,2021,1,0.73
Terelle,2021,2,3.72
Terelle,2021,3,3.51
Terelle,2021,4,6.05
Terelle,2021,5,11.06
Terelle,2021,6,16.95
Terelle,2021,7,19.55
Terelle,2021,8,19.58
Terelle,2021,9,15.88
Terelle,2021,10,9.5
Terelle,2021,11,7.19
Terelle,2021,12,2.12
Terelle,2022,1,0.96
Terelle,2022,2,2.89
Terelle,2022,3,2.81
Terelle,2022,4,7.18
Terelle,2022,5,13.6
Terelle,2022,6,19.38
Terelle,2022,7,21.43
Terelle,2022,8,20.0
Terelle,2022,9,14.81
Terelle,2022,10,11.98
Terelle,2022,11,6.6
Terelle,2022,12,4.74
Terelle,2023,1,1.61
Terelle,2023,2,1.83
Terelle,2023,3,5.45
Terelle,2023,4,6.69
Terelle,2023,5,11.49
Terelle,2023,6,16.29
Terelle,2023,7,20.7
Terelle,2023,8,18.74
Terelle,2023,9,16.39
Terelle,2023,10,13.56
Terelle,2023,11,6.9
Terelle,2023,12,3.85
Terelle,2024,1,3.32
Terelle,2024,2,5.09
Terelle,2024,3,6.79
Terelle,2024,4,9.1
Terelle,2024,5,12.52
Terelle,2024,6,17.86
Terelle,2024,7,22.11
Terelle,2024,8,22.31
Terelle,2024,9,15.19
Terelle,2024,10,12.25
Terelle,2024,11,6.06
Terelle,2024,12,2.27
Terelle,2025,1,3.25
Terelle,2025,2,3.73
Terelle,2025,3,6.26
Terelle,2025,4,8.93
Terelle,2025,5,11.88
Terelle,2025,6,19.96
Terelle,2025,7,20.38
Terelle,2025,8,19.42
Terelle,2025,9,16.01
Terelle,2025,10,10.21
Terelle,2025,11,5.94
Terelle,2025,12,3.04
Terelle,2026,1,2.64
Terelle,2026,2,4.95
Terelle,2026,3,5.57
Terelle,2026,4,10.17
Terelle,2026,5,12.8
Terelle,2026,6,18.07
Vallerotonda,2011,1,3.68
Vallerotonda,2011,2,3.77
Vallerotonda,2011,3,6.23
Vallerotonda,2011,4,10.91
Vallerotonda,2011,5,14.5
Vallerotonda,2011,6,18.72
Vallerotonda,2011,7,20.17
Vallerotonda,2011,8,22.2
Vallerotonda,2011,9,19.69
Vallerotonda,2011,10,12.88
Vallerotonda,2011,11,8.38
Vallerotonda,2011,12,5.41
Vallerotonda,2012,1,2.84
Vallerotonda,2012,2,0.85
Vallerotonda,2012,3,9.22
Vallerotonda,2012,4,10.55
Vallerotonda,2012,5,13.86
Vallerotonda,2012,6,20.54
Vallerotonda,2012,7,22.69
Vallerotonda,2012,8,23.57
Vallerotonda,2012,9,17.87
Vallerotonda,2012,10,13.92
Vallerotonda,2012,11,10.3
Vallerotonda,2012,12,3.59
Vallerotonda,2013,1,3.91
Vallerotonda,2013,2,3.0
Vallerotonda,2013,3,7.36
Vallerotonda,2013,4,11.94
Vallerotonda,2013,5,13.83
Vallerotonda,2013,6,17.72
Vallerotonda,2013,7,20.81
Vallerotonda,2013,8,21.75
Vallerotonda,2013,9,17.64
Vallerotonda,2013,10,14.76
Vallerotonda,2013,11,8.76
Vallerotonda,2013,12,4.63
Vallerotonda,2014,1,5.82
Vallerotonda,2014,2,7.47
Vallerotonda,2014,3,6.47
Vallerotonda,2014,4,10.83
Vallerotonda,2014,5,13.6
Vallerotonda,2014,6,18.69
Vallerotonda,2014,7,19.51
Vallerotonda,2014,8,20.69
Vallerotonda,2014,9,17.23
Vallerotonda,2014,10,14.28
Vallerotonda,2014,11,10.81
Vallerotonda,2014,12,5.19
Vallerotonda,2015,1,4.2
Vallerotonda,2015,2,3.98
Vallerotonda,2015,3,7.45
Vallerotonda,2015,4,10.62
Vallerotonda,2015,5,15.68
Vallerotonda,2015,6,19.21
Vallerotonda,2015,7,24.45
Vallerotonda,2015,8,22.61
Vallerotonda,2015,9,18.4
Vallerotonda,2015,10,12.75
Vallerotonda,2015,11,9.3
Vallerotonda,2015,12,5.2
Vallerotonda,2016,1,4.61
Vallerotonda,2016,2,7.65
Vallerotonda,2016,3,7.58
Vallerotonda,2016,4,13.03
Vallerotonda,2016,5,14.17
Vallerotonda,2016,6,18.8
Vallerotonda,2016,7,22.72
Vallerotonda,2016,8,21.76
Vallerotonda,2016,9,17.24
Vallerotonda,2016,10,13.1
Vallerotonda,2016,11,8.69
Vallerotonda,2016,12,4.33
Vallerotonda,2017,1,0.73
Vallerotonda,2017,2,6.7
Vallerotonda,2017,3,8.9
Vallerotonda,2017,4,10.23
Vallerotonda,2017,5,14.9
Vallerotonda,2017,6,20.42
Vallerotonda,2017,7,22.13
Vallerotonda,2017,8,23.95
Vallerotonda,2017,9,15.74
Vallerotonda,2017,10,12.8
Vallerotonda,2017,11,7.58
Vallerotonda,2017,12,3.69
Vallerotonda,2018,1,5.97
Vallerotonda,2018,2,3.17
Vallerotonda,2018,3,6.92
Vallerotonda,2018,4,13.76
Vallerotonda,2018,5,15.78
Vallerotonda,2018,6,19.13
Vallerotonda,2018,7,22.4
Vallerotonda,2018,8,21.33
Vallerotonda,2018,9,18.21
Vallerotonda,2018,10,14.69
Vallerotonda,2018,11,9.32
Vallerotonda,2018,12,5.08
Vallerotonda,2019,1,1.54
Vallerotonda,2019,2,5.28
Vallerotonda,2019,3,8.7
Vallerotonda,2019,4,10.12
Vallerotonda,2019,5,11.25
Vallerotonda,2019,6,21.37
Vallerotonda,2019,7,22.34
Vallerotonda,2019,8,22.86
Vallerotonda,2019,9,18.44
Vallerotonda,2019,10,14.38
Vallerotonda,2019,11,9.84
Vallerotonda,2019,12,6.25
Vallerotonda,2020,1,4.45
Vallerotonda,2020,2,6.56
Vallerotonda,2020,3,7.04
Vallerotonda,2020,4,10.62
Vallerotonda,2020,5,15.2
Vallerotonda,2020,6,17.33
Vallerotonda,2020,7,21.47
Vallerotonda,2020,8,22.2
Vallerotonda,2020,9,18.49
Vallerotonda,2020,10,11.55
Vallerotonda,2020,11,9.67
Vallerotonda,2020,12,5.56
Vallerotonda,2021,1,3.45
Vallerotonda,2021,2,6.62
Vallerotonda,2021,3,6.32
Vallerotonda,2021,4,8.84
Vallerotonda,2021,5,13.95
Vallerotonda,2021,6,20.04
Vallerotonda,2021,7,22.45
Vallerotonda,2021,8,22.42
Vallerotonda,2021,9,18.68
Vallerotonda,2021,10,12.36
Vallerotonda,2021,11,10.17
Vallerotonda,2021,12,5.14
Vallerotonda,2022,1,3.98
Vallerotonda,2022,2,5.76
Vallerotonda,2022,3,5.47
Vallerotonda,2022,4,9.98
Vallerotonda,2022,5,16.45
Vallerotonda,2022,6,22.2
Vallerotonda,2022,7,24.16
Vallerotonda,2022,8,22.58
Vallerotonda,2022,9,17.59
Vallerotonda,2022,10,14.95
Vallerotonda,2022,11,9.45
Vallerotonda,2022,12,7.66
Vallerotonda,2023,1,4.45
Vallerotonda,2023,2,4.81
Vallerotonda,2023,3,8.29
Vallerotonda,2023,4,9.48
Vallerotonda,2023,5,14.33
Vallerotonda,2023,6,19.21
Vallerotonda,2023,7,23.73
Vallerotonda,2023,8,21.57
Vallerotonda,2023,9,19.49
Vallerotonda,2023,10,16.56
Vallerotonda,2023,11,9.7
Vallerotonda,2023,12,6.84
Vallerotonda,2024,1,6.27
Vallerotonda,2024,2,8.0
Vallerotonda,2024,3,9.6
Vallerotonda,2024,4,12.07
Vallerotonda,2024,5,15.43
Vallerotonda,2024,6,20.87
Vallerotonda,2024,7,24.7
Vallerotonda,2024,8,24.96
Vallerotonda,2024,9,18.02
Vallerotonda,2024,10,15.28
Vallerotonda,2024,11,8.94
Vallerotonda,2024,12,5.22
Vallerotonda,2025,1,6.14
Vallerotonda,2025,2,6.47
Vallerotonda,2025,3,9.17
Vallerotonda,2025,4,11.72
Vallerotonda,2025,5,14.68
Vallerotonda,2025,6,23.04
Vallerotonda,2025,7,23.25
Vallerotonda,2025,8,22.17
Vallerotonda,2025,9,18.8
Vallerotonda,2025,10,12.94
Vallerotonda,2025,11,8.8
Vallerotonda,2025,12,6.09
Vallerotonda,2026,1,5.49
Vallerotonda,2026,2,7.74
Vallerotonda,2026,3,8.21
Vallerotonda,2026,4,12.91
Vallerotonda,2026,5,15.53
Vallerotonda,2026,6,20.67
Veroli,2011,1,1.25
Veroli,2011,2,1.27
Veroli,2011,3,3.25
Veroli,2011,4,6.73
Veroli,2011,5,12.1
Veroli,2011,6,17.17
Veroli,2011,7,18.72
Veroli,2011,8,21.05
Veroli,2011,9,18.4
Veroli,2011,10,11.15
Veroli,2011,11,6.59
Veroli,2011,12,3.63
Veroli,2012,1,1.4
Veroli,2012,2,-1.48
Veroli,2012,3,7.66
Veroli,2012,4,9.23
Veroli,2012,5,12.51
Veroli,2012,6,19.62
Veroli,2012,7,22.24
Veroli,2012,8,22.88
Veroli,2012,9,16.81
Veroli,2012,10,12.47
Veroli,2012,11,8.49
Veroli,2012,12,1.77
Veroli,2013,1,1.93
Veroli,2013,2,1.22
Veroli,2013,3,5.77
Veroli,2013,4,10.55
Veroli,2013,5,12.16
Veroli,2013,6,16.14
Veroli,2013,7,19.32
Veroli,2013,8,20.45
Veroli,2013,9,15.97
Veroli,2013,10,13.23
Veroli,2013,11,6.86
Veroli,2013,12,3.06
Veroli,2014,1,4.03
Veroli,2014,2,5.48
Veroli,2014,3,3.67
Veroli,2014,4,8.99
Veroli,2014,5,11.81
Veroli,2014,6,16.93
Veroli,2014,7,17.82
Veroli,2014,8,19.23
Veroli,2014,9,15.6
Veroli,2014,10,12.66
Veroli,2014,11,9.29
Veroli,2014,12,3.42
Veroli,2015,1,2.52
Veroli,2015,2,1.86
Veroli,2015,3,5.7
Veroli,2015,4,9.24
Veroli,2015,5,14.02
Veroli,2015,6,17.23
Veroli,2015,7,22.62
Veroli,2015,8,20.84
Veroli,2015,9,16.61
Veroli,2015,10,11.4
Veroli,2015,11,7.6
Veroli,2015,12,3.77
Veroli,2016,1,2.99
Veroli,2016,2,5.98
Veroli,2016,3,5.8
Veroli,2016,4,11.51
Veroli,2016,5,12.57
Veroli,2016,6,16.88
Veroli,2016,7,20.85
Veroli,2016,8,19.86
Veroli,2016,9,15.51
Veroli,2016,10,11.36
Veroli,2016,11,6.98
Veroli,2016,12,2.77
Veroli,2017,1,-1.31
Veroli,2017,2,5.19
Veroli,2017,3,7.45
Veroli,2017,4,8.89
Veroli,2017,5,13.57
Veroli,2017,6,19.44
Veroli,2017,7,20.86
Veroli,2017,8,22.83
Veroli,2017,9,14.3
Veroli,2017,10,11.39
Veroli,2017,11,5.81
Veroli,2017,12,1.92
Veroli,2018,1,4.42
Veroli,2018,2,1.22
Veroli,2018,3,4.97
Veroli,2018,4,12.17
Veroli,2018,5,14.0
Veroli,2018,6,17.75
Veroli,2018,7,21.33
Veroli,2018,8,19.59
Veroli,2018,9,16.54
Veroli,2018,10,12.76
Veroli,2018,11,7.6
Veroli,2018,12,3.38
Veroli,2019,1,-0.11
Veroli,2019,2,3.73
Veroli,2019,3,7.4
Veroli,2019,4,8.56
Veroli,2019,5,9.61
Veroli,2019,6,20.29
Veroli,2019,7,21.23
Veroli,2019,8,21.51
Veroli,2019,9,16.78
Veroli,2019,10,13.04
Veroli,2019,11,8.18
Veroli,2019,12,4.67
Veroli,2020,1,3.02
Veroli,2020,2,5.09
Veroli,2020,3,5.65
Veroli,2020,4,9.36
Veroli,2020,5,13.94
Veroli,2020,6,15.92
Veroli,2020,7,20.62
Veroli,2020,8,21.6
Veroli,2020,9,16.79
Veroli,2020,10,9.97
Veroli,2020,11,7.97
Veroli,2020,12,3.9
Veroli,2021,1,1.62
Veroli,2021,2,5.32
Veroli,2021,3,4.84
Veroli,2021,4,7.31
Veroli,2021,5,12.56
Veroli,2021,6,18.71
Veroli,2021,7,21.66
Veroli,2021,8,21.14
Veroli,2021,9,17.13
Veroli,2021,10,10.7
Veroli,2021,11,8.21
Veroli,2021,12,3.09
Veroli,2022,1,2.41
Veroli,2022,2,4.23
Veroli,2022,3,4.24
Veroli,2022,4,8.5
Veroli,2022,5,15.35
Veroli,2022,6,21.59
Veroli,2022,7,23.44
Veroli,2022,8,21.11
Veroli,2022,9,16.16
Veroli,2022,10,13.78
Veroli,2022,11,7.78
Veroli,2022,12,6.01
Veroli,2023,1,2.71
Veroli,2023,2,3.47
Veroli,2023,3,6.9
Veroli,2023,4,7.84
Veroli,2023,5,12.69
Veroli,2023,6,17.74
Veroli,2023,7,22.65
Veroli,2023,8,20.52
Veroli,2023,9,17.87
Veroli,2023,10,15.25
Veroli,2023,11,7.83
Veroli,2023,12,5.09
Veroli,2024,1,4.51
Veroli,2024,2,6.59
Veroli,2024,3,8.03
Veroli,2024,4,10.58
Veroli,2024,5,13.8
Veroli,2024,6,19.6
Veroli,2024,7,24.02
Veroli,2024,8,23.49
Veroli,2024,9,16.1
Veroli,2024,10,13.54
Veroli,2024,11,7.28
Veroli,2024,12,3.32
Veroli,2025,1,4.37
Veroli,2025,2,5.08
Veroli,2025,3,7.37
Veroli,2025,4,10.18
Veroli,2025,5,13.01
Veroli,2025,6,21.49
Veroli,2025,7,21.37
Veroli,2025,8,20.15
Veroli,2025,9,17.41
Veroli,2025,10,11.11
Veroli,2025,11,7.12
Veroli,2025,12,4.56
Veroli,2026,1,3.44
Veroli,2026,2,6.09
Veroli,2026,3,6.42
Veroli,2026,4,11.62
Veroli,2026,5,13.8
Veroli,2026,6,19.37
Vicalvi,2011,1,1.73
Vicalvi,2011,2,1.75
Vicalvi,2011,3,3.41
Vicalvi,2011,4,6.46
Vicalvi,2011,5,11.41
Vicalvi,2011,6,16.95
Vicalvi,2011,7,18.72
Vicalvi,2011,8,20.9
Vicalvi,2011,9,18.2
Vicalvi,2011,10,11.08
Vicalvi,2011,11,6.6
Vicalvi,2011,12,3.64
Vicalvi,2012,1,1.35
Vicalvi,2012,2,-1.4
Vicalvi,2012,3,7.56
Vicalvi,2012,4,8.79
Vicalvi,2012,5,12.22
Vicalvi,2012,6,19.65
Vicalvi,2012,7,22.09
Vicalvi,2012,8,22.65
Vicalvi,2012,9,16.74
Vicalvi,2012,10,12.58
Vicalvi,2012,11,8.38
Vicalvi,2012,12,1.9
Vicalvi,2013,1,2.22
Vicalvi,2013,2,1.34
Vicalvi,2013,3,5.49
Vicalvi,2013,4,9.93
Vicalvi,2013,5,11.67
Vicalvi,2013,6,15.91
Vicalvi,2013,7,19.1
Vicalvi,2013,8,20.17
Vicalvi,2013,9,16.04
Vicalvi,2013,10,13.4
Vicalvi,2013,11,6.85
Vicalvi,2013,12,3.28
Vicalvi,2014,1,4.15
Vicalvi,2014,2,5.37
Vicalvi,2014,3,3.96
Vicalvi,2014,4,8.86
Vicalvi,2014,5,11.46
Vicalvi,2014,6,16.75
Vicalvi,2014,7,17.77
Vicalvi,2014,8,19.25
Vicalvi,2014,9,15.49
Vicalvi,2014,10,12.68
Vicalvi,2014,11,9.4
Vicalvi,2014,12,3.29
Vicalvi,2015,1,2.42
Vicalvi,2015,2,1.66
Vicalvi,2015,3,5.47
Vicalvi,2015,4,9.07
Vicalvi,2015,5,13.91
Vicalvi,2015,6,17.02
Vicalvi,2015,7,22.46
Vicalvi,2015,8,20.67
Vicalvi,2015,9,16.41
Vicalvi,2015,10,10.66
Vicalvi,2015,11,7.72
Vicalvi,2015,12,4.04
Vicalvi,2016,1,2.99
Vicalvi,2016,2,6.05
Vicalvi,2016,3,5.72
Vicalvi,2016,4,11.5
Vicalvi,2016,5,12.51
Vicalvi,2016,6,16.9
Vicalvi,2016,7,20.79
Vicalvi,2016,8,19.66
Vicalvi,2016,9,15.29
Vicalvi,2016,10,11.36
Vicalvi,2016,11,7.03
Vicalvi,2016,12,2.95
Vicalvi,2017,1,-1.62
Vicalvi,2017,2,5.06
Vicalvi,2017,3,7.33
Vicalvi,2017,4,8.73
Vicalvi,2017,5,13.38
Vicalvi,2017,6,19.28
Vicalvi,2017,7,20.61
Vicalvi,2017,8,22.49
Vicalvi,2017,9,14.15
Vicalvi,2017,10,11.44
Vicalvi,2017,11,5.86
Vicalvi,2017,12,2.06
Vicalvi,2018,1,4.52
Vicalvi,2018,2,1.31
Vicalvi,2018,3,4.92
Vicalvi,2018,4,12.16
Vicalvi,2018,5,13.94
Vicalvi,2018,6,17.51
Vicalvi,2018,7,21.02
Vicalvi,2018,8,19.32
Vicalvi,2018,9,16.34
Vicalvi,2018,10,12.65
Vicalvi,2018,11,7.6
Vicalvi,2018,12,3.39
Vicalvi,2019,1,-0.4
Vicalvi,2019,2,3.65
Vicalvi,2019,3,7.24
Vicalvi,2019,4,8.48
Vicalvi,2019,5,9.51
Vicalvi,2019,6,20.19
Vicalvi,2019,7,20.93
Vicalvi,2019,8,21.43
Vicalvi,2019,9,16.73
Vicalvi,2019,10,13.15
Vicalvi,2019,11,8.2
Vicalvi,2019,12,4.62
Vicalvi,2020,1,3.17
Vicalvi,2020,2,5.1
Vicalvi,2020,3,5.48
Vicalvi,2020,4,9.21
Vicalvi,2020,5,13.74
Vicalvi,2020,6,15.84
Vicalvi,2020,7,20.47
Vicalvi,2020,8,21.43
Vicalvi,2020,9,16.76
Vicalvi,2020,10,10.05
Vicalvi,2020,11,8.01
Vicalvi,2020,12,4.0
Vicalvi,2021,1,1.62
Vicalvi,2021,2,5.37
Vicalvi,2021,3,4.63
Vicalvi,2021,4,7.18
Vicalvi,2021,5,12.63
Vicalvi,2021,6,18.64
Vicalvi,2021,7,21.35
Vicalvi,2021,8,20.87
Vicalvi,2021,9,17.06
Vicalvi,2021,10,10.6
Vicalvi,2021,11,8.28
Vicalvi,2021,12,3.35
Vicalvi,2022,1,2.54
Vicalvi,2022,2,4.21
Vicalvi,2022,3,3.82
Vicalvi,2022,4,8.34
Vicalvi,2022,5,15.18
Vicalvi,2022,6,21.12
Vicalvi,2022,7,22.94
Vicalvi,2022,8,20.83
Vicalvi,2022,9,16.14
Vicalvi,2022,10,13.87
Vicalvi,2022,11,7.77
Vicalvi,2022,12,6.1
Vicalvi,2023,1,2.71
Vicalvi,2023,2,3.45
Vicalvi,2023,3,6.83
Vicalvi,2023,4,7.68
Vicalvi,2023,5,12.54
Vicalvi,2023,6,17.65
Vicalvi,2023,7,22.64
Vicalvi,2023,8,20.31
Vicalvi,2023,9,17.84
Vicalvi,2023,10,15.36
Vicalvi,2023,11,7.65
Vicalvi,2023,12,5.19
Vicalvi,2024,1,4.4
Vicalvi,2024,2,6.65
Vicalvi,2024,3,8.02
Vicalvi,2024,4,10.5
Vicalvi,2024,5,13.71
Vicalvi,2024,6,19.71
Vicalvi,2024,7,23.83
Vicalvi,2024,8,23.38
Vicalvi,2024,9,16.09
Vicalvi,2024,10,13.68
Vicalvi,2024,11,7.31
Vicalvi,2024,12,3.38
Vicalvi,2025,1,4.36
Vicalvi,2025,2,5.0
Vicalvi,2025,3,7.3
Vicalvi,2025,4,10.04
Vicalvi,2025,5,12.88
Vicalvi,2025,6,21.37
Vicalvi,2025,7,21.23
Vicalvi,2025,8,20.08
Vicalvi,2025,9,17.59
Vicalvi,2025,10,11.05
Vicalvi,2025,11,7.19
Vicalvi,2025,12,4.62
Vicalvi,2026,1,3.47
Vicalvi,2026,2,6.09
Vicalvi,2026,3,6.18
Vicalvi,2026,4,11.42
Vicalvi,2026,5,13.67
Vicalvi,2026,6,19.14
Villa Latina,2011,1,4.33
Villa Latina,2011,2,4.33
Villa Latina,2011,3,6.88
Villa Latina,2011,4,11.24
Villa Latina,2011,5,15.18
Villa Latina,2011,6,19.55
Villa Latina,2011,7,20.95
Villa Latina,2011,8,22.91
Villa Latina,2011,9,20.4
Villa Latina,2011,10,13.54
Villa Latina,2011,11,8.97
Villa Latina,2011,12,6.1
Villa Latina,2012,1,3.52
Villa Latina,2012,2,1.56
Villa Latina,2012,3,9.82
Villa Latina,2012,4,11.41
Villa Latina,2012,5,14.64
Villa Latina,2012,6,21.25
Villa Latina,2012,7,23.61
Villa Latina,2012,8,24.42
Villa Latina,2012,9,18.71
Villa Latina,2012,10,14.65
Villa Latina,2012,11,11.02
Villa Latina,2012,12,4.18
Villa Latina,2013,1,4.6
Villa Latina,2013,2,3.79
Villa Latina,2013,3,8.16
Villa Latina,2013,4,12.73
Villa Latina,2013,5,14.7
Villa Latina,2013,6,18.44
Villa Latina,2013,7,21.73
Villa Latina,2013,8,22.69
Villa Latina,2013,9,18.41
Villa Latina,2013,10,15.32
Villa Latina,2013,11,9.47
Villa Latina,2013,12,5.32
Villa Latina,2014,1,6.45
Villa Latina,2014,2,8.22
Villa Latina,2014,3,7.3
Villa Latina,2014,4,11.61
Villa Latina,2014,5,14.34
Villa Latina,2014,6,19.34
Villa Latina,2014,7,20.27
Villa Latina,2014,8,21.42
Villa Latina,2014,9,18.03
Villa Latina,2014,10,15.02
Villa Latina,2014,11,11.58
